10,1578
10,1550
10,1467
10,1478
10,1404
10,1440
10,1464
10,1471
10,1579
10,1457
10,1460
10,1496
10,1481
10,1510
10,1422
10,1462
10,1515
10,1524
10,1742
10,1520
10,1098
10,1082
10,1084
10,1154
10,1210
10,1030
10,1087
10,1148
10,1161
10,1151
10,1084
10,1087
10,1081
10,1146
10,1127
10,1048
10,1103
10,1138
10,1066
10,1100
10,1484
10,1419
10,1367
10,1352
10,1375
10,1297
10,1279
10,1250
10,1433
10,1318
10,1341
10,1272
10,1416
10,1407
10,1331
10,1362
10,1333
10,1402
10,1292
10,1284
10,1439
10,1584
10,1505
4,1523
10,1435
10,1497
10,1347
10,1571
10,1460
10,1916
10,1442
10,1499
10,1537
10,1519
10,1633
10,1530
10,1482
10,1422
10,1542
10,1336
10,1984
10,1824
10,1911
10,1890
10,1834
10,1842
10,1827
10,1823
10,1855
10,1843
10,1997
10,1881
10,1880
10,1862
10,1906
10,1898
10,2068
10,1796
10,1821
10,1857
10,1585
10,1625
10,1607
10,1559
10,1435
10,1669
10,1773
10,1535
10,1600
10,1510
10,1543
10,1718
10,1772
10,1608
10,1608
10,1548
10,1552
10,1509
10,1538
10,1579
10,1395
10,1369
10,1401
10,1363
10,1482
10,1361
10,1345
10,1482
10,1357
10,1351
10,1355
10,1370
10,1427
10,1490
10,1595
10,1318
10,1328
10,1313
10,1419
10,1352
10,1682
10,1736
10,1780
10,1627
10,1729
10,1634
10,1657
10,1825
10,1732
10,1640
10,1665
10,1646
10,1777
10,1767
10,1614
10,1685
10,1646
10,1673
10,1638
10,1681
2,1345
10,2210
10,2209
10,2023
10,1958
10,2047
10,1924
10,1888
10,1917
10,2166
10,2076
10,2148
10,1936
10,2202
10,2252
1,1227
10,2210
10,2525
10,2325
10,2048
10,1255
10,1293
10,1275
10,1185
10,1253
10,1215
10,1212
10,1214
10,1285
10,1249
10,1287
10,1299
10,1225
10,1220
10,1251
10,1329
10,1223
10,1213
10,1226
10,1260
