40,3918
40,3814
40,3727
40,3809
40,4097
40,3729
40,3824
40,4140
40,3930
40,4024
40,3750
40,3965
40,3778
40,3768
40,3696
40,3915
40,3866
40,3649
40,3740
40,3900
40,3313
40,3041
40,3310
40,3089
40,3079
40,3207
40,3312
40,3208
40,3138
40,3214
40,3109
40,3320
40,3132
40,3147
40,3167
40,3117
40,3171
40,3100
40,3259
40,3340
40,3010
40,3240
40,3139
40,3116
40,3129
40,2954
40,3031
40,2846
40,3151
40,3154
40,3217
40,3068
40,2902
40,3107
40,3139
40,3007
40,3135
40,2992
40,3136
40,3080
4,886
40,3861
40,3773
40,3915
40,4073
40,3860
40,4092
40,4083
40,3851
40,3930
40,3748
40,4031
40,4024
40,4165
40,4143
40,3951
40,3898
40,3886
40,3944
40,3952
24,2909
40,4121
34,3875
40,4403
40,4168
40,4194
40,4250
40,4156
40,4155
40,4201
40,4145
40,4300
24,2832
40,4074
40,4121
40,4197
40,4057
40,4157
40,4114
40,4127
30,2765
30,2729
30,3194
30,2596
30,2776
30,2723
30,2600
30,2858
30,2791
30,2701
30,2688
30,2684
30,2552
30,2851
30,2697
30,2620
30,2583
30,2749
30,2899
30,2653
30,2895
30,2875
30,2773
30,2760
30,2927
30,2764
30,2885
30,2689
30,2696
30,2951
30,2692
30,2826
30,2760
30,2785
30,2841
30,2917
30,2756
30,2745
30,2836
30,2764
30,3270
30,3343
30,3095
30,3288
28,3208
30,3091
30,3195
30,3250
30,3172
30,3183
30,3277
30,3359
30,3543
30,3108
30,3113
30,3307
30,3161
30,3110
30,3065
30,3038
17,3075
30,4723
3,1182
30,5056
4,1324
30,4846
3,1156
21,3846
21,4006
26,4609
30,4949
30,5354
30,5094
21,3738
30,4811
5,1461
30,4960
30,4774
30,5278
30,4656
50,4461
50,4202
50,4324
50,4111
50,4380
50,4126
50,4259
50,4158
50,4071
50,4100
50,4260
50,4128
50,4213
50,4400
50,4123
50,4161
50,4370
50,4281
50,4146
50,4055
