40,3884
40,3691
40,3735
40,3921
40,3988
40,3746
40,3811
40,3786
40,4090
40,3717
40,3842
40,3925
40,3716
40,3836
40,3761
40,3875
40,3892
40,3832
40,3857
40,3802
40,3324
40,3076
40,3292
40,3135
40,3186
40,3190
40,3154
40,3172
40,3215
40,3101
40,3152
40,3163
40,3015
40,3105
40,3102
40,3201
40,3082
40,3127
40,3003
40,3172
40,3047
40,2971
40,2889
40,3125
40,2954
40,2980
40,2949
40,3112
40,3131
40,2875
40,3017
40,2858
40,3009
40,2960
40,2902
40,3177
40,3004
40,3058
40,3059
40,3023
40,3821
40,3759
40,3841
40,3840
40,3805
40,3593
40,3868
40,3895
40,3920
40,3825
40,3695
40,3777
40,3774
40,3852
40,3853
40,3699
40,3779
40,3849
40,3578
40,3839
40,4099
40,4168
40,4004
40,4070
40,4062
40,4066
40,4147
40,4169
40,4074
40,4126
40,4020
40,3987
40,4095
40,4009
40,4169
40,4189
40,4257
40,3975
40,3999
40,4130
30,2634
30,2558
30,2589
30,2664
30,2633
30,2523
30,2679
30,2535
30,2680
30,2528
30,2601
30,2604
30,2590
30,2519
30,2662
30,2603
30,2545
30,2603
30,2613
30,2608
30,2657
30,2741
30,2705
30,2722
30,2719
30,2734
30,2614
30,2857
30,2769
30,2718
30,2819
30,2694
30,2880
30,2694
30,2799
30,2704
30,2751
30,2765
30,2768
30,2885
30,3108
30,3008
30,3132
30,3191
30,2992
30,3091
30,3268
30,3182
30,3022
30,2967
30,3095
30,3123
30,3217
30,3220
30,3094
30,3192
30,3104
30,3110
30,3244
30,3068
30,4732
30,4698
30,4644
30,4529
30,4618
30,4784
30,4566
30,4694
30,4714
30,4844
30,4698
30,4939
30,4488
30,4801
30,4502
30,4479
26,4503
30,4815
30,4901
30,4481
50,4287
50,4420
50,4086
50,4095
50,4307
50,4309
50,4134
50,4381
50,4413
50,4148
50,4262
50,4232
50,4263
50,4325
50,4260
50,4354
50,4422
50,4342
50,4355
50,4638
